date,portfolioAction,portfolioConfidence,portfolioExposure,portfolioFixedExposure,portfolioScore,portfolioCoverage,portfolioRecoveryScore,marketAction,marketConfidence,marketExposure,marketScore,marketRecoveryScore,closeToCloseReturn,nextOpenReturn,nextCloseReturn,nextDayReturn,strategyReturn,forwardReturn5d,forwardReturn20d,forwardReturn60d
2024-04-11,보유,녹색 대기,0.633,0.6,22,58.7,0.1585,신규 매수,약한 녹색,1,27,0.0427,1.2255,-1.6291,-0.8594,-1.6291,-1.6291,-5.6815,-3.4602,12.0905
2024-04-12,보유,중립,0.615,0.6,10,58.7,0.0192,홀딩,중립,0.6,9,-0.1484,-0.8594,-0.4634,-2.744,-0.4634,-0.4634,-6.6914,-0.1254,10.7451
2024-04-15,보유,중립,0.5955,0.6,-3,58.7,-0.1198,홀딩,중립,0.6,-8,-0.3193,-2.744,-0.9765,-0.2449,-0.9765,-0.9765,-5.7719,0.3646,12.2825
2024-04-16,보유,중립,0.5895,0.6,-7,58.7,-0.2431,홀딩,위험 경계,0.6,-19,-0.4708,-0.2449,-2.492,-0.0587,-2.492,-2.492,-3.7945,1.0727,13.25
2024-04-17,보유,위험 경계,0.5805,0.6,-13,58.7,-0.3031,홀딩,위험 경계,0.6,-25,-0.524,-0.0587,-0.2287,-3.0888,-0.2287,-0.2287,-1.3371,5.232,17.3393
2024-04-18,보유,중립,0.5835,0.6,-11,58.7,-0.2404,홀딩,위험 경계,0.6,-20,-0.4469,-3.0888,-2.699,-1.5343,-2.699,-2.699,-0.0637,5.1739,10.174
2024-04-19,보유,위험 경계,0.567,0.6,-22,58.7,-0.4208,매도,약한 빨간색,0.2,-33,-0.6599,-1.5343,0.5491,-0.1795,0.5491,0.5491,4.0921,9.5427,14.8339
2024-04-22,보유,위험 경계,0.579,0.6,-14,58.7,-0.3122,홀딩,위험 경계,0.6,-20,-0.4641,-0.1795,1.1094,3.4281,1.1094,1.1094,3.4108,7.9798,12.9309
2024-04-23,보유,중립,0.5895,0.6,-7,58.7,-0.1415,홀딩,중립,0.6,-5,-0.2661,3.4281,0.0052,-1.9723,0.0052,0.0052,-0.1879,7.4074,12.2967
2024-04-24,보유,중립,0.5925,0.6,-5,58.7,-0.158,홀딩,중립,0.6,-4,-0.3208,-1.9723,1.0696,1.5573,1.0696,1.0696,1.5962,8.4211,9.9559
2024-04-25,보유,중립,0.5955,0.6,-3,58.7,-0.1237,홀딩,중립,0.6,-5,-0.2323,1.5573,1.288,1.1913,1.288,1.288,1.0189,8.604,6.4829
2024-04-26,보유,녹색 대기,0.6285,0.6,19,58.7,0.0664,홀딩,중립,0.6,12,-0.0125,1.1913,-0.0928,-0.0165,-0.0928,-0.0928,1.2552,6.0183,2.5911
2024-04-29,보유,녹색 대기,0.6224999999999999,0.6,15,58.7,-0.0414,홀딩,중립,0.6,9,-0.2062,-0.0165,-2.386,-1.5175,-2.386,-2.386,1.9661,4.577,3.964
2024-04-30,보유,위험 경계,0.5745,0.6,-17,58.7,-0.3851,홀딩,위험 경계,0.6,-24,-0.6203,-1.5175,1.7815,-0.1164,1.7815,1.7815,3.4854,6.801,6.0542
2024-05-02,보유,중립,0.591,0.6,-6,58.7,-0.2467,홀딩,중립,0.6,-6,-0.3958,-0.1164,0.4929,3.383,0.4929,0.4929,1.7368,5.8196,3.4265
2024-05-03,보유,중립,0.612,0.6,8,58.7,0.0956,홀딩,중립,0.6,11,0.037,3.383,1.5459,0.0431,1.5459,1.5459,1.4111,4.9095,7.384
2024-05-07,보유,중립,0.618,0.6,12,58.7,0.1059,홀딩,중립,0.6,12,0.0031,0.0431,0.6105,-0.4889,0.6105,0.6105,1.6722,4.647,0.2139
2024-05-08,보유,녹색 대기,0.627,0.6,18,58.7,0.0881,홀딩,녹색 대기,0.6,15,0.0172,-0.4889,-0.9357,-0.2895,-0.9357,-0.9357,1.0702,5.6878,-7.4784
2024-05-09,보유,녹색 대기,0.624,0.6,16,58.7,0.1877,홀딩,녹색 대기,0.6,16,0.1396,-0.2895,0.0576,0.3651,0.0576,0.0576,1.7531,6.821,-8.5385
2024-05-10,보유,녹색 대기,0.6345,0.6,23,58.7,0.2542,신규 매수,약한 녹색,1,30,0.2214,0.3651,0.1608,0.1601,0.1608,0.1608,3.2039,6.9504,-7.6154
2024-05-13,분할 매수,약한 녹색,1,1,42,58.7,0.5436,신규 매수,강한 녹색,1,50,0.6057,0.1601,1.7822,1.7948,1.7822,1.7822,2.7324,8.9701,-8.526
2024-05-14,분할 매수,약한 녹색,1,1,43,58.7,0.5109,신규 매수,강한 녹색,1,50,0.5943,1.7948,0.0268,-0.5713,0.0268,0.0268,2.1723,8.9391,-6.5919
2024-05-16,분할 매수,강한 녹색,1,1,51,58.7,0.5907,신규 매수,강한 녹색,1,57,0.6349,-0.5713,-0.2743,0.3115,-0.2743,-0.2743,1.2776,8.7039,-7.2515
2024-05-17,분할 매수,강한 녹색,1,1,53,58.7,0.5976,신규 매수,강한 녹색,1,59,0.6865,0.3115,1.476,0.9469,1.476,1.476,2.1498,9.8732,-5.2155
2024-05-20,분할 매수,강한 녹색,1,1,49,58.7,0.5836,신규 매수,강한 녹색,1,58,0.6693,0.9469,-0.2828,0.4477,-0.2828,-0.2828,1.6009,10.287,-4.7801
2024-05-21,분할 매수,강한 녹색,1,1,60,58.7,0.6942,신규 매수,강한 녹색,1,65,0.7766,0.4477,1.2275,0.8906,1.2275,1.2275,3.1756,10.6745,-1.8809
2024-05-22,분할 매수,강한 녹색,1,1,62,58.7,0.741,신규 매수,강한 녹색,1,71,0.8568,0.8906,-0.8503,-1.1129,-0.8503,-0.8503,0.781,8.379,-1.5737
2024-05-23,분할 매수,강한 녹색,1,1,60,58.7,0.7247,신규 매수,강한 녹색,1,68,0.8224,-1.1129,0.5843,1.6944,0.5843,0.5843,0.1787,8.2672,-2.1605
2024-05-24,분할 매수,강한 녹색,1,1,62,58.7,0.7266,신규 매수,강한 녹색,1,71,0.8857,1.6944,0.9337,0.6267,0.9337,0.9337,-0.7506,4.5862,-3.6186
2024-05-27,분할 매수,강한 녹색,1,1,68,58.7,0.7978,신규 매수,강한 녹색,1,76,0.9266,0.6267,1.2574,0.0582,1.2574,1.2574,-0.837,5.7591,-4.1063
2024-05-28,분할 매수,강한 녹색,1,1,62,58.7,0.77,신규 매수,강한 녹색,1,73,0.9151,0.0582,-1.1101,-1.4484,-1.1101,-1.1101,-2.3855,4.2133,-5.9796
2024-05-29,분할 매수,강한 녹색,1,1,53,58.7,0.6763,신규 매수,강한 녹색,1,63,0.8063,-1.4484,-1.4311,-0.6435,-1.4311,-1.4311,-0.0652,6.2895,-5.0827
2024-05-30,분할 매수,강한 녹색,1,1,52,58.7,0.592,신규 매수,강한 녹색,1,58,0.6943,-0.6435,-0.352,0.3288,-0.352,-0.352,3.0336,7.6777,-6.4478
2024-05-31,분할 매수,강한 녹색,1,1,58,58.7,0.7449,신규 매수,강한 녹색,1,68,0.8516,0.3288,0.8416,-0.2513,0.8416,0.8416,3.5139,8.0392,-6.4249
2024-06-03,분할 매수,강한 녹색,1,1,69,58.7,0.7331,신규 매수,강한 녹색,1,76,0.775,-0.2513,-0.3224,0.4358,-0.3224,-0.3224,2.8466,7.0596,-9.7545
2024-06-04,분할 매수,강한 녹색,1,1,69,58.7,0.7314,신규 매수,강한 녹색,1,74,0.7641,0.4358,1.2322,2.0298,1.2322,1.2322,5.2911,9.1598,-8.5881
2024-06-05,분할 매수,강한 녹색,1,1,67,58.7,0.7353,신규 매수,강한 녹색,1,77,0.8271,2.0298,1.6257,0.1957,1.6257,1.6257,5.8534,8.4944,-8.1833
2024-06-07,분할 매수,강한 녹색,1,1,67,58.7,0.8115,신규 매수,강한 녹색,1,69,0.8625,0.1957,0.1263,0.5353,0.1263,0.1263,3.9571,8.3863,-9.7943
2024-06-10,분할 매수,강한 녹색,1,1,60,58.7,0.7198,신규 매수,강한 녹색,1,62,0.7984,0.5353,0.1868,1.1929,0.1868,0.1868,4.6599,7.9153,-14.4749
2024-06-11,분할 매수,강한 녹색,1,1,53,58.7,0.5766,신규 매수,강한 녹색,1,52,0.6224,1.1929,2.0294,2.7116,2.0294,2.0294,6.4224,8.0261,-15.3403
2024-06-12,분할 매수,강한 녹색,1,1,66,58.7,0.744,신규 매수,강한 녹색,1,73,0.8281,2.7116,1.7739,0.1679,1.7739,1.7739,4.3621,6.5742,-17.6368
2024-06-13,분할 매수,강한 녹색,1,1,68,58.7,0.7872,신규 매수,강한 녹색,1,62,0.7984,0.1679,-0.1916,-0.1746,-0.1916,-0.1916,1.681,1.82,-21.6546
2024-06-14,분할 매수,강한 녹색,1,1,61,58.7,0.636,신규 매수,강한 녹색,1,54,0.6245,-0.1746,0.7983,1.7462,0.7983,0.7983,0.8932,2.9027,-19.8501
2024-06-17,분할 매수,강한 녹색,1,1,58,58.7,0.5803,신규 매수,강한 녹색,1,54,0.6047,1.7462,1.8731,0.9836,1.8731,1.8731,-2.6912,1.9783,-20.8424
2024-06-18,분할 매수,강한 녹색,1,1,62,58.7,0.6143,신규 매수,강한 녹색,1,58,0.6297,0.9836,0.0557,0.8578,0.0557,0.0557,-2.5173,1.0965,-20.1478
2024-06-19,분할 매수,강한 녹색,1,1,64,58.7,0.7365,신규 매수,강한 녹색,1,61,0.7823,0.8578,-0.831,-1.9206,-0.831,-0.831,-2.7829,-5.2317,-19.5871
2024-06-20,분할 매수,강한 녹색,1,1,59,58.7,0.6178,신규 매수,강한 녹색,1,53,0.5901,-1.9206,-0.9669,-1.3419,-0.9669,-0.9669,-1.1425,-3.226,-20.412
2024-06-21,분할 매수,강한 녹색,1,1,57,58.7,0.4861,신규 매수,강한 녹색,1,51,0.4458,-1.3419,-2.7815,-0.9648,-2.7815,-2.7815,-0.3503,-3.3154,-18.4544
